https://github.com/webfx-project/webfx/commit/6e771394c314bb7abbdfce7b186ad3a3ca8d9e55,,Moved naga.commons.util package to naga.util (will become a module),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/5873767ce2fe34868e3f05855a61a56774678cb9,,Extracted naga.util package into new naga-util module,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/f612cd31408af9eeba6ecda1fcc515b19f66445a,,Moved naga.commons.type package to naga.type,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/182359e0fded2c08594f92d100c2ba56de8905f9,,Extracted new naga-type module from naga.type package,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/52ac39dcfaf6a1a666fc4a3dbd7f0a15abae5887,,Renamed package keyobject to noreflect,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/55bd3134225805e1c5a13cb7707dfd7be3381211,,Moved package naga.commons.noreflect to naga.noreflect,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/17bc06d71d32f120eee6bf31d1be7300c16fb3e6,,Extracted new naga-noreflect module from package,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/568c9295d4accdb11c39b4f6ae498f7c62e6853d,,Moved package naga.commons.scheduler to naga.scheduler,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/4eef5f7a31ed87ea069c7ddc25f0c79390015e9d,,Renamed naga-commons module to naga-scheduler (naga.scheduler was the only remaining package),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/ba284efad3bdb6494a678dfdbd6dacdfe80d5094,,Dot class was missing in last nage.type and naga.util refactoring commits,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/42ca46067c68974ee7fe56f09ff5433ec5ea259e,,GwtScheduler class was missing in last naga.scheduler refactoring commit,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/7091fff31c566dd4503ee68c3397eecba156a015,,Moved UiScheduler into new uischeduler separate package,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/52f1f3862e6e45a419901116036bd56c6c294250,,"Extracted SchedulerProvider from platform API, now accessible through Scheduler utility static class",True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/85ef1b71b7bdcb39eed151ca7a83f006f260aea5,,Moved BusOptions.json file location under conf subpackage,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/7fba1c920ea4274580fa895d7e7c29f4953baf89,,"Removed JsonProvider from platform API, now accessible only through Json utility static class",True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/5f47e5f6a0f17c5ec27dcc5206c857ea55e0b66b,,"Extracted ResourceServiceProvider from platform API, now accessible through ResourceService utility static class",True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/887617d41774a17be6e15eddd15ad284070f3609,,"Extracted QueryServiceProvider from platform API, now accessible through QueryService utility static class",True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/84da9e073cec4b304a8653641bb7ddd1007461cc,,"Extracted UpdateServiceProvider from platform API, now accessible through UpdateService utility static class",True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/173b1d9869cbeacca931a1ee9b4dbefe662fde0d,,"Extracted LoggerProvider from platform API, now accessible through Logger utility static class",True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/8c473fca0dbcfb5f9333ac5f4b0fcdb0f4dc77b7,,"Extracted WebSocketFactoryProvider from platform API, now accessible through WebSocketFactory utility static class",True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/51f38cefdd4262adad6a28c875f253155a387d8c,,This file was missing in the commit when extracting Logger from the platform API,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/05ef94c3e08d4fbb27935533492d160c4926b0f1,,Moved GWT compiler to 2.8.2 and plugin to 1.0-rc-9 (for Java 9 compatibility),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/5950ccc986ab9ed455f832c6c3cb15257301d28f,,Improved EntityButtonSelector to keep it visible using auto scroll (ex: when virtual keyboard appears on mobile),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/1f86cb9e288e4e5d36c4ea818ec85f28d2747be7,,Refactored OptionTree and OptionTreeNode and fixed a bug (translation checkbox were not working),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/c209d535081b95cf254726d41dcb780d4fd2b641,,Kept option button selected during transitional state (ex: translation checkbox while no language has been yet selected),True,,,,,,,,,,,,yes,,yes,
https://github.com/webfx-project/webfx/commit/75d72b24fb32849585a88c4fc012160a42bfaa96,,Extracted business rules from WorkingDocument into new separate BusinessRules class,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/a171d0a01decd1fb788a07900cc4fe2e4706687e,,Moved business rules code from EventService and Option into BusinessRules class,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/0709c7a4f5ff4f7859f95c67073779c7a4e2aaaa,,Made WorkingDocument.workingDocumentLines observable,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/01dd3ae105bf5bdf9df836ae0012611d76d51f47,,Extracted WorkingDocumentLoader from WorkingDocument,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/934a1c7144ef2571ffe5c10d493dfe33688e1c89,,Extracted WorkingDocumentSubmitter from WorkingDocument,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/28746bb6e55f80508c93379841c1513a62c67f34,,Moved WorkingDocumentLoader and WorkingDocumentSubmitter into new sync subpackage,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/370ec385bca2b359cbcd0f925829b97eb5a826df,,Moved price package under work package and renamed DocumentPricing into WorkingDocumentPricing,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/a52dd14aaa0a91a227e687b1aa0a9c5242c2be71,,Renamed BusinessRules to WorkingDocumentRules and moved it under rules subpackage,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/03d4ca12018802340df079a17972de7a0bf12149,,Fixed In expression evaluation to work with both arrays and collections,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/55ec7f9ee0b8c70b295414019d002a473f8c97dd,,Extracted WorkingDocumentMerger from WorkingDocument (under new merge subpackage),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/bd9ef538649f9ca8a8318ee57020c328e6253f24,,"Added WorkingDocumentTransaction (under new transaction subpackage) to fix a date range problem when changing accommodation type while arrival or departure is a night (before that transaction, the night was lost)",True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/dae33d97a08f3a2d20c57a76875e1c198e9e6794,,Split fees group by accommodation site,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/62df91d6483759af732156faa3dd240ab5f20993,,Added i18nKey parameter as alternative to label (when null) for options preselections and fees groups,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/2551dae83bf7fff92442bc0927e5e84eff54d116,,Added calendar color for transport and moved isOptionDisplayableOnCalendar() in WorkingDocumentRules,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/508fa388077d80ab38b26df610e481229b3483db,,"Added arrivalSite field to domain classes (DocumentLine, Option and Rate)",True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/9b719f5346b4a29a48813ff2c434b6055fdc1798,,Added itemFamily field to Site domain class,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/864bbe2c5f10efa3bd88f86d9ff78042bb3649c5,,Added hotel shuttles rules (first version),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/b3d3b1750f457ceb36309bae4dc6c7acd9269cbe,,Changed the options activity to have top level options buttons above the booking calendar,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/80d67a66f8234916a4655d7d815e604cc6ab302b,,Changed options buttons pane from FlowPane to FlexBox,True,,,,,,,,,,,yes,,,,
https://github.com/webfx-project/webfx/commit/ddd1e02dfd63af6fa95274c96f7168fc82a69635,,Added Cursor and cursorProperty emulation,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/51fea7212691b19e80d579084b6120caf1d1918f,,Changed options buttons to images based checkboxes,True,,,,,,,,,,,yes,,,,
https://github.com/webfx-project/webfx/commit/05165a45ca26b5411acba0982994474f497cacc7,,Moved LayoutUtil under new layouts package,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/5ef37693a30100299b641bf3d2674c9e9fbe11fa,,Moved lib FlexBox to framework FlexBox in options view activity,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/592abe846672b9e33cdce63cc0b488a33cfabc53,,Added Arrays.findFirst(),False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/926f3ba7eaea12e3749ee397f2ea6fe96ec4f260,,Improved options activity resume with new booking detection and ensuring the preselected booking is not altered,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/45680f0c644d44c92c8ea5bad0e6100356d4b8c8,,Added a booking start page (draft initial version),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/35ef5b12366120d39996bf50a1340a318465930f,,Extracted naga-javaemul-javafxcontrols module from naga-javaemul-javafxgraphics module,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/31d8e7cc082f569e0e102ef4fa43a438b53c5ade,,Updated options view activity to have several date time range on meals,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/66ef42ffc08e0c5fcd574a66350be28d902e8f0b,,Transformed WorkingDocumentRules static methods into separate business rules classes,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/ff55690507286d5628a0da566a9fc0e4529e71b3,,Extracted OptionsRule from WorkingDocumentRules,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/241937f584f1fa4fbb8f5bccf4f24c6850f6b5dc,,Extracted FeesGroupRules from WorkingDocumentRules,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/52599272864d28b553b067e4cb46421f5a7f468e,,Refactored rules package into businesslogic package and rules subpackage,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/2513f731e72da6b512606a1b2b0cf4341f720d53,,Replaced single business line model with BusinessLines model in WorkingDocument,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/24c4cec425fe224e1a506320d56f9aea5e2a7ea3,,Reorganized work.business package,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/9367c510a9c9ae3e21aabd5460ab8f868301986d,,This file was missing when refactored business rules. Also contains a new getItemFamilyFillColor() method.,True,,,,,,,,,,,,yes,,,
